Id,SalePrice
1461,124589.0
1462,153194.0
1463,174100.0
1464,176831.0
1465,195194.0
1466,168880.0
1467,164921.0
1468,157378.0
1469,187623.0
1470,121789.0
1471,198641.0
1472,100239.0
1473,98736.0
1474,147173.0
1475,128696.0
1476,354550.0
1477,245693.0
1478,283505.0
1479,291599.0
1480,417221.0
1481,317930.0
1482,206963.0
1483,166432.0
1484,169535.0
1485,179912.0
1486,196842.0
1487,317614.0
1488,245067.0
1489,185972.0
1490,197720.0
1491,193660.0
1492,97432.0
1493,176557.0
1494,307649.0
1495,309680.0
1496,221971.0
1497,182261.0
1498,157287.0
1499,157948.0
1500,140861.0
1501,163038.0
1502,148816.0
1503,260148.0
1504,240076.0
1505,220323.0
1506,184427.0
1507,236437.0
1508,197666.0
1509,155658.0
1510,142393.0
1511,143098.0
1512,165925.0
1513,146597.0
1514,162178.0
1515,201526.0
1516,158984.0
1517,152544.0
1518,144677.0
1519,217226.0
1520,132283.0
1521,134616.0
1522,171916.0
1523,112870.0
1524,122285.0
1525,123692.0
1526,121406.0
1527,102649.0
1528,134521.0
1529,141484.0
1530,162152.0
1531,115090.0
1532,103043.0
1533,134741.0
1534,121090.0
1535,148182.0
1536,108510.0
1537,71033.0
1538,159927.0
1539,204826.0
1540,91160.0
1541,141176.0
1542,136647.0
1543,199147.0
1544,82223.0
1545,107086.0
1546,126000.0
1547,124943.0
1548,123718.0
1549,112264.0
1550,135599.0
1551,122906.0
1552,135571.0
1553,136214.0
1554,112099.0
1555,165837.0
1556,84026.0
1557,105734.0
1558,98047.0
1559,79022.0
1560,141292.0
1561,127976.0
1562,128431.0
1563,120913.0
1564,154563.0
1565,143549.0
1566,224170.0
1567,78338.0
1568,209105.0
1569,130777.0
1570,133827.0
1571,130841.0
1572,143303.0
1573,236008.0
1574,116313.0
1575,216637.0
1576,208402.0
1577,182249.0
1578,145924.0
1579,143110.0
1580,195775.0
1581,138568.0
1582,128115.0
1583,322366.0
1584,225486.0
1585,138832.0
1586,76109.0
1587,98544.0
1588,138051.0
1589,101400.0
1590,134318.0
1591,100601.0
1592,120004.0
1593,126492.0
1594,126449.0
1595,112549.0
1596,223587.0
1597,172836.0
1598,199573.0
1599,183648.0
1600,189460.0
1601,70996.0
1602,116233.0
1603,80549.0
1604,252585.0
1605,259436.0
1606,161532.0
1607,179259.0
1608,205539.0
1609,182609.0
1610,141612.0
1611,142312.0
1612,159147.0
1613,157577.0
1614,118934.0
1615,88951.0
1616,81295.0
1617,94683.0
1618,125122.0
1619,135257.0
1620,164756.0
1621,137367.0
1622,135892.0
1623,284514.0
1624,210270.0
1625,130964.0
1626,165000.0
1627,175649.0
1628,268865.0
1629,186148.0
1630,310961.0
1631,215922.0
1632,242543.0
1633,169674.0
1634,178440.0
1635,170658.0
1636,157206.0
1637,182549.0
1638,205721.0
1639,179988.0
1640,249434.0
1641,181052.0
1642,217473.0
1643,234882.0
1644,229987.0
1645,180518.0
1646,155688.0
1647,172665.0
1648,132185.0
1649,129298.0
1650,117856.0
1651,122814.0
1652,102671.0
1653,101704.0
1654,149816.0
1655,155748.0
1656,143366.0
1657,150487.0
1658,144747.0
1659,135384.0
1660,146212.0
1661,412843.0
1662,374836.0
1663,378211.0
1664,340491.0
1665,293663.0
1666,311539.0
1667,348054.0
1668,311010.0
1669,288526.0
1670,344962.0
1671,258075.0
1672,399794.0
1673,294569.0
1674,248696.0
1675,172682.0
1676,175237.0
1677,202651.0
1678,384124.0
1679,358903.0
1680,308980.0
1681,241103.0
1682,298955.0
1683,180074.0
1684,182432.0
1685,166395.0
1686,173788.0
1687,169706.0
1688,194834.0
1689,196522.0
1690,197971.0
1691,181083.0
1692,270046.0
1693,166849.0
1694,171522.0
1695,170680.0
1696,278807.0
1697,172417.0
1698,360457.0
1699,306717.0
1700,238922.0
1701,278513.0
1702,247110.0
1703,252964.0
1704,289681.0
1705,225592.0
1706,357811.0
1707,195491.0
1708,188118.0
1709,272547.0
1710,220705.0
1711,248667.0
1712,259114.0
1713,266489.0
1714,216311.0
1715,199293.0
1716,181980.0
1717,178931.0
1718,138086.0
1719,198825.0
1720,242148.0
1721,180197.0
1722,131231.0
1723,158131.0
1724,203646.0
1725,230468.0
1726,169936.0
1727,156912.0
1728,191199.0
1729,151143.0
1730,160736.0
1731,123530.0
1732,128922.0
1733,121051.0
1734,123512.0
1735,131914.0
1736,116788.0
1737,324243.0
1738,212908.0
1739,254249.0
1740,191700.0
1741,172235.0
1742,163228.0
1743,178998.0
1744,290217.0
1745,207414.0
1746,216593.0
1747,220595.0
1748,198693.0
1749,146504.0
1750,134776.0
1751,226366.0
1752,119442.0
1753,150722.0
1754,211670.0
1755,161605.0
1756,126767.0
1757,119389.0
1758,139271.0
1759,169482.0
1760,156439.0
1761,144707.0
1762,167015.0
1763,171467.0
1764,117824.0
1765,174307.0
1766,173612.0
1767,206645.0
1768,139107.0
1769,179256.0
1770,141271.0
1771,125619.0
1772,131366.0
1773,126299.0
1774,149065.0
1775,133894.0
1776,123884.0
1777,112031.0
1778,135876.0
1779,108387.0
1780,183290.0
1781,128776.0
1782,95167.0
1783,133807.0
1784,106148.0
1785,116658.0
1786,157063.0
1787,169619.0
1788,60859.0
1789,99374.0
1790,86912.0
1791,179599.0
1792,144250.0
1793,136376.0
1794,145566.0
1795,136420.0
1796,113095.0
1797,115897.0
1798,118957.0
1799,107683.0
1800,115388.0
1801,126935.0
1802,144479.0
1803,150759.0
1804,137501.0
1805,136076.0
1806,115136.0
1807,129402.0
1808,124983.0
1809,115391.0
1810,135891.0
1811,98127.0
1812,95868.0
1813,117042.0
1814,96469.0
1815,58924.0
1816,93700.0
1817,110424.0
1818,140910.0
1819,120600.0
1820,64339.0
1821,114541.0
1822,149358.0
1823,48078.0
1824,125509.0
1825,133349.0
1826,101651.0
1827,105349.0
1828,131333.0
1829,114729.0
1830,138520.0
1831,162418.0
1832,93950.0
1833,140093.0
1834,120593.0
1835,135765.0
1836,132640.0
1837,89653.0
1838,121351.0
1839,91511.0
1840,142435.0
1841,137731.0
1842,85412.0
1843,131355.0
1844,123413.0
1845,144080.0
1846,152943.0
1847,162107.0
1848,59232.0
1849,108121.0
1850,124012.0
1851,151112.0
1852,126699.0
1853,132743.0
1854,176327.0
1855,145426.0
1856,224093.0
1857,167982.0
1858,145555.0
1859,123215.0
1860,146606.0
1861,122483.0
1862,273745.0
1863,263832.0
1864,263785.0
1865,299545.0
1866,314464.0
1867,238351.0
1868,297262.0
1869,198814.0
1870,226814.0
1871,246648.0
1872,163171.0
1873,232081.0
1874,139846.0
1875,207146.0
1876,178403.0
1877,212582.0
1878,208238.0
1879,128071.0
1880,133551.0
1881,239734.0
1882,261297.0
1883,191670.0
1884,202964.0
1885,257703.0
1886,298110.0
1887,208243.0
1888,276582.0
1889,154225.0
1890,122594.0
1891,130497.0
1892,109486.0
1893,128273.0
1894,133824.0
1895,150138.0
1896,126661.0
1897,111940.0
1898,113731.0
1899,145014.0
1900,142347.0
1901,160472.0
1902,133673.0
1903,196968.0
1904,132781.0
1905,178500.0
1906,148973.0
1907,196504.0
1908,116112.0
1909,129465.0
1910,119661.0
1911,198817.0
1912,286877.0
1913,143893.0
1914,57190.0
1915,270704.0
1916,68615.0
1917,277268.0
1918,137197.0
1919,154944.0
1920,159260.0
1921,388003.0
1922,304128.0
1923,194854.0
1924,216006.0
1925,205499.0
1926,375322.0
1927,130056.0
1928,156960.0
1929,117352.0
1930,122089.0
1931,143596.0
1932,135923.0
1933,161973.0
1934,173121.0
1935,162679.0
1936,171139.0
1937,174039.0
1938,165522.0
1939,238997.0
1940,190977.0
1941,166546.0
1942,174305.0
1943,205811.0
1944,321025.0
1945,358411.0
1946,141557.0
1947,279561.0
1948,165648.0
1949,239817.0
1950,185465.0
1951,266368.0
1952,225962.0
1953,162913.0
1954,199721.0
1955,132496.0
1956,284027.0
1957,155918.0
1958,321431.0
1959,142574.0
1960,114126.0
1961,120576.0
1962,103645.0
1963,106217.0
1964,108269.0
1965,139545.0
1966,150682.0
1967,264981.0
1968,369708.0
1969,375061.0
1970,413077.0
1971,383682.0
1972,367137.0
1973,255414.0
1974,312153.0
1975,337773.0
1976,273242.0
1977,344135.0
1978,343844.0
1979,318038.0
1980,191860.0
1981,326995.0
1982,218449.0
1983,205412.0
1984,176871.0
1985,215984.0
1986,222551.0
1987,179338.0
1988,168167.0
1989,195263.0
1990,213821.0
1991,203612.0
1992,208639.0
1993,177169.0
1994,235734.0
1995,190400.0
1996,261569.0
1997,316358.0
1998,330165.0
1999,242437.0
2000,307999.0
2001,250553.0
2002,244109.0
2003,267343.0
2004,260578.0
2005,226932.0
